,imm,imm1,imm2,imm_gen,ethnicity,gender,agr1,con1,ext1,ope1,sta1,agr2,con2,ext2,ope2,sta2,agr3,con3,ext3,ope3,sta3
109,0,0,0,3,1,0,-0.205957199,-0.406161584,-0.486270743,-0.451125741,-0.094533733,-0.485479196,-0.734430108,-1.059633328,-0.827065561,-0.585221978,-0.197525788,-0.288805581,-0.447910305,-0.370431639,-0.26991101
110,0,0,0,3,1,0,0.197499471,0.169216916,0.199911748,0.204173112,-0.143480443,0.014772949,0.078484633,-0.214468053,-0.124227826,-0.551078058,-0.296795261,0.278089508,-0.034467651,-0.25002928,-1.058845174
111,0,0,0,3,1,0,-0.300313852,-0.298119593,-0.246999277,-0.408979126,-0.334736936,-0.590237638,-0.405244078,-0.440279641,-0.649599689,-0.62048207,-0.878996754,-0.621490335,-0.748009383,-0.936995008,-0.966891573
112,0,0,0,3,1,0,0.86213221,0.80996243,0.895192074,0.713505194,0.749905753,-0.78468906,0.78017873,0.928138115,0.103930869,0.298474254,0.280036542,0.435539805,0.38992461,0.638754724,0.535218879
113,0,0,0,3,1,0,-1.746851248,-1.002780348,-1.46848266,-0.50224295,-0.337944106,-2.24655098,-2.430187089,-2.742030602,-1.969090088,-1.63025057,-0.859979287,-1.284854613,-1.947353537,-1.097458998,-0.945631269
114,0,0,0,3,1,0,-0.872384219,-0.762832835,-0.662638116,-0.374735133,-0.212951438,-0.654469291,-1.390770928,-1.123581416,-0.697109191,-0.604438565,-1.249521379,-1.681383347,-1.965125441,-1.322094861,-1.117831898
115,0,0,0,3,1,0,0.921709047,0.858120774,1.100088754,1.373428505,1.212455801,-0.173256324,-0.45382514,0.163087697,0.442159297,0.329724792,-0.389531421,0.171499205,0.712458863,0.694305485,0.455292546
116,0,0,0,3,1,0,0.662751441,0.127360063,0.450636493,0.089562954,0.121399511,-1.635541998,-0.542073626,-0.655802953,-1.378425217,-1.172654381,-1.279380216,-0.186098773,-0.103285453,-0.795962885,-0.563781141
117,0,0,0,3,1,0,-0.08556575,0.219225303,1.208774497,1.093464708,0.74256699,-0.205072064,0.139829056,1.2568795,1.230106059,0.939374405,0.085628672,0.146957099,1.161588932,1.081918463,0.75333486
118,0,0,0,3,1,0,-0.860373335,-0.563158738,-0.814002079,-0.677566025,-0.866572106,1.037507491,0.738099484,0.437473064,0.866127383,0.850519903,0.009356201,0.241678549,0.390714061,0.324954668,0.160894382
119,0,0,0,3,1,0,-0.531821022,-0.658383555,-0.294036799,-0.375292909,-0.518117873,-0.430728579,-0.380679178,-0.196045699,-0.240186932,-0.284934444,-0.312330743,-0.423632251,-0.182568607,-0.142074508,-0.328993909
120,0,0,0,3,1,0,-0.570456971,-1.207502445,-0.943333932,-0.822186451,-0.667563958,-1.291297112,-0.510013194,-0.983877304,-1.341287335,-0.4488508,-0.190481722,0.107277326,0.313758874,-0.26600867,0.250340559
121,0,0,0,3,1,0,-0.930376788,-1.002540136,-0.229681682,-0.223840933,-0.202169448,-2.025787355,-1.542798629,-0.894921264,-1.090148096,-1.152112976,-1.108160941,-0.060491158,0.253205637,-0.780866797,-0.373564412
122,0,0,0,3,1,0,0.67104159,0.41661661,0.126254802,0.433939715,0.872974373,-0.543802868,-1.023240868,-1.1500925,-0.347554762,-0.377492007,-0.043747143,-0.870120377,-1.184854925,0.126717216,-0.403965006
123,0,0,0,3,1,0,0.409191891,0.219467046,0.181441164,0.278350621,0.46982631,0.163549696,-0.156146263,-0.260683085,0.038074201,-0.040598832,0.407913919,0.263369171,-0.189503525,0.390583816,0.378763986
124,0,0,0,3,1,0,0.749141332,1.270424117,0.762484061,0.727514649,0.862945856,-0.750240368,0.117941334,-0.180425513,-0.5148808,0.070340836,-0.569495432,-0.343143262,-0.382542699,0.204958098,-0.157156656
